seed,threshold,alloc,ret_pct,dd_pct,trades
1000,0.66,0.998,-40.32045480000003,65.07478240654191,55
1000,0.66,0.9998,-40.32045480000003,65.07478240654191,55
1025,0.58,0.998,48.396295140000056,58.386181899999976,63
1025,0.58,0.9998,48.23629514000003,58.386181899999976,63
1025,0.6,0.998,48.396295140000056,58.386181899999976,63
1025,0.6,0.9998,48.23629514000003,58.386181899999976,63
1025,0.62,0.998,48.396295140000056,58.386181899999976,63
1025,0.62,0.9998,48.23629514000003,58.386181899999976,63
1025,0.64,0.998,48.396295140000056,58.386181899999976,63
1025,0.64,0.9998,48.23629514000003,58.386181899999976,63
1025,0.66,0.998,48.396295140000056,58.386181899999976,63
1025,0.66,0.9998,48.23629514000003,58.386181899999976,63
1050,0.58,0.998,-32.358620380000005,55.12203533157187,61
1050,0.58,0.9998,-31.66862038,55.12203533157187,61
1050,0.6,0.998,-32.358620380000005,55.12203533157187,61
1050,0.6,0.9998,-31.66862038,55.12203533157187,61
1050,0.62,0.998,-32.358620380000005,55.12203533157187,61
1050,0.62,0.9998,-31.66862038,55.12203533157187,61
1050,0.64,0.998,-32.358620380000005,55.12203533157187,61
1050,0.64,0.9998,-31.66862038,55.12203533157187,61
1050,0.66,0.998,-32.358620380000005,55.12203533157187,61
1050,0.66,0.9998,-31.66862038,55.12203533157187,61
1075,0.58,0.998,-46.761624860000005,64.57927568840633,60
1075,0.58,0.9998,-46.79162486000001,64.59923538339238,60
1075,0.6,0.998,-46.761624860000005,64.57927568840633,60
1075,0.6,0.9998,-46.79162486000001,64.59923538339238,60
1075,0.62,0.998,-46.761624860000005,64.57927568840633,60
1075,0.62,0.9998,-46.79162486000001,64.59923538339238,60
1075,0.64,0.998,-46.761624860000005,64.57927568840633,60
1075,0.64,0.9998,-46.79162486000001,64.59923538339238,60
1075,0.66,0.998,-46.761624860000005,64.57927568840633,60
1075,0.66,0.9998,-46.79162486000001,64.59923538339238,60
1100,0.58,0.998,350.46425942999997,29.288367587008345,60
1100,0.58,0.9998,350.6194394299999,29.288367587008345,60
1100,0.6,0.998,350.46425942999997,29.288367587008345,60
1100,0.6,0.9998,350.6194394299999,29.288367587008345,60
1100,0.62,0.998,350.46425942999997,29.288367587008345,60
1100,0.62,0.9998,350.6194394299999,29.288367587008345,60
1100,0.64,0.998,350.46425942999997,29.288367587008345,60
1100,0.64,0.9998,350.6194394299999,29.288367587008345,60
1100,0.66,0.998,350.46425942999997,29.288367587008345,60
1100,0.66,0.9998,350.6194394299999,29.288367587008345,60
1125,0.58,0.998,-55.92655392999999,67.82353206909455,52
1125,0.58,0.9998,-56.19655392999999,67.96034679854661,52
1125,0.6,0.998,-55.92655392999999,67.82353206909455,52
1125,0.6,0.9998,-56.19655392999999,67.96034679854661,52
1125,0.62,0.998,-55.92655392999999,67.82353206909455,52
1125,0.62,0.9998,-56.19655392999999,67.96034679854661,52
1125,0.64,0.998,-55.92655392999999,67.82353206909455,52
1125,0.64,0.9998,-56.19655392999999,67.96034679854661,52
1125,0.66,0.998,-55.92655392999999,67.82353206909455,52
1125,0.66,0.9998,-56.19655392999999,67.96034679854661,52
1150,0.58,0.998,-52.77158150999994,64.92130791729505,54
1150,0.58,0.9998,-52.77158150999994,64.92130791729505,54
1150,0.6,0.998,-52.77158150999994,64.92130791729505,54
1150,0.6,0.9998,-52.77158150999994,64.92130791729505,54
1150,0.62,0.998,-52.77158150999994,64.92130791729505,54
1150,0.62,0.9998,-52.77158150999994,64.92130791729505,54
1150,0.64,0.998,-52.77158150999994,64.92130791729505,54
1150,0.64,0.9998,-52.77158150999994,64.92130791729505,54
1150,0.66,0.998,-52.77158150999994,64.92130791729505,54
1150,0.66,0.9998,-52.77158150999994,64.92130791729505,54
1175,0.58,0.998,114.60868452000001,33.561338607531745,58
1175,0.58,0.9998,114.60868452000001,33.561338607531745,58
1175,0.6,0.998,114.60868452000001,33.561338607531745,58
1175,0.6,0.9998,114.60868452000001,33.561338607531745,58
1175,0.62,0.998,114.60868452000001,33.561338607531745,58
1175,0.62,0.9998,114.60868452000001,33.561338607531745,58
1175,0.64,0.998,114.60868452000001,33.561338607531745,58
1175,0.64,0.9998,114.60868452000001,33.561338607531745,58
1175,0.66,0.998,114.60868452000001,33.561338607531745,58
1175,0.66,0.9998,114.60868452000001,33.561338607531745,58
1200,0.58,0.998,30.15419846999996,27.697234250136017,59
1200,0.58,0.9998,30.844198469999952,27.697234250136017,59
1200,0.6,0.998,30.15419846999996,27.697234250136017,59
1200,0.6,0.9998,30.844198469999952,27.697234250136017,59
1200,0.62,0.998,30.15419846999996,27.697234250136017,59
1200,0.62,0.9998,30.844198469999952,27.697234250136017,59
1200,0.64,0.998,30.15419846999996,27.697234250136017,59
1200,0.64,0.9998,30.844198469999952,27.697234250136017,59
1200,0.66,0.998,30.15419846999996,27.697234250136017,59
1200,0.66,0.9998,30.844198469999952,27.697234250136017,59
1225,0.58,0.998,-77.82631164000003,78.12981718406951,57
1225,0.58,0.9998,-77.82631164000003,78.12981718406951,57
1225,0.6,0.998,-77.82631164000003,78.12981718406951,57
1225,0.6,0.9998,-77.82631164000003,78.12981718406951,57
1225,0.62,0.998,-77.82631164000003,78.12981718406951,57
1225,0.62,0.9998,-77.82631164000003,78.12981718406951,57
1225,0.64,0.998,-77.82631164000003,78.12981718406951,57
1225,0.64,0.9998,-77.82631164000003,78.12981718406951,57
1225,0.66,0.998,-77.82631164000003,78.12981718406951,57
1225,0.66,0.9998,-77.82631164000003,78.12981718406951,57
1250,0.58,0.998,-44.32923467000006,45.768838277427335,63
1250,0.58,0.9998,-44.85935336000003,46.28524850170091,63
1250,0.6,0.998,-44.32923467000006,45.768838277427335,63
1250,0.6,0.9998,-44.85935336000003,46.28524850170091,63
1250,0.62,0.998,-44.32923467000006,45.768838277427335,63
1250,0.62,0.9998,-44.85935336000003,46.28524850170091,63
1250,0.64,0.998,-44.32923467000006,45.768838277427335,63
1250,0.64,0.9998,-44.85935336000003,46.28524850170091,63
1250,0.66,0.998,-44.32923467000006,45.768838277427335,63
1250,0.66,0.9998,-44.85935336000003,46.28524850170091,63
1275,0.58,0.998,-0.5741600599999952,45.92209516576232,57
1275,0.58,0.9998,-0.5841600599999941,45.92209516576232,57
1275,0.6,0.998,-0.5741600599999952,45.92209516576232,57
