stage,hidden,epochs,lr,weight_decay,target_gt,seed,tag,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades,obj
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.998,-0.0005,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.9998,-0.001,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.9998,-0.001,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.9998,-0.0005,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.62,0.9998,-0.0005,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.998,-0.001,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.998,-0.001,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.998,-0.0005,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.998,-0.0005,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.9998,-0.001,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.9998,-0.001,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.9998,-0.0005,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.64,0.9998,-0.0005,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.998,-0.001,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.998,-0.001,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.998,-0.0005,0.0255,39.495352610000054,45.88044597072268,63,-3530.5581638767217
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.998,-0.0005,0.0265,51.125352610000085,45.88044597072268,63,-3518.928163876722
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.9998,-0.001,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.9998,-0.001,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.9998,-0.0005,0.0255,39.52394627000009,45.917681368252524,63,-3534.9978179203026
stage2,84,360,0.0163,0.000111,0.009,406,random,16,0.66,0.9998,-0.0005,0.0265,51.15394627000012,45.917681368252524,63,-3523.3678179203025
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.998,-0.001,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.998,-0.001,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.998,-0.0005,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.998,-0.0005,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.9998,-0.001,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.9998,-0.001,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.9998,-0.0005,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.58,0.9998,-0.0005,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.998,-0.001,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.998,-0.001,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.998,-0.0005,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.998,-0.0005,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.9998,-0.001,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.9998,-0.001,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.9998,-0.0005,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.6,0.9998,-0.0005,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.998,-0.001,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.998,-0.001,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.998,-0.0005,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.998,-0.0005,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.9998,-0.001,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.9998,-0.001,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.9998,-0.0005,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.62,0.9998,-0.0005,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.998,-0.001,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.998,-0.001,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.998,-0.0005,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.998,-0.0005,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.9998,-0.001,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.9998,-0.001,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.9998,-0.0005,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.64,0.9998,-0.0005,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.998,-0.001,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.998,-0.001,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.998,-0.0005,0.0255,2227.212190426723,19.91318781366978,64,1773.229652786349
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.998,-0.0005,0.0265,1371.9785042006815,19.987182942478352,64,909.1165511032791
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.9998,-0.001,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.9998,-0.001,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.9998,-0.0005,0.0255,2229.363102926722,19.88433398724975,64,1778.8430244567521
stage2,88,420,0.0208,0.000352,0.012,440,random,14,0.66,0.9998,-0.0005,0.0265,1373.8322717006813,19.94978803381531,64,915.4577076428441
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.998,-0.001,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.998,-0.001,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.998,-0.0005,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.998,-0.0005,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.9998,-0.001,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.9998,-0.001,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.9998,-0.0005,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.58,0.9998,-0.0005,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.998,-0.001,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.998,-0.001,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.998,-0.0005,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.998,-0.0005,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.9998,-0.001,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.9998,-0.001,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.9998,-0.0005,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.6,0.9998,-0.0005,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.998,-0.001,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.998,-0.001,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.998,-0.0005,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.998,-0.0005,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.9998,-0.001,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.9998,-0.001,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.9998,-0.0005,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.62,0.9998,-0.0005,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.998,-0.001,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.998,-0.001,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.998,-0.0005,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.998,-0.0005,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.9998,-0.001,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.9998,-0.001,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.9998,-0.0005,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.64,0.9998,-0.0005,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.998,-0.001,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.998,-0.001,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.998,-0.0005,0.0255,1625.9666433001726,40.93212564644413,62,-1350.2884342731227
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.998,-0.0005,0.0265,984.5501943697924,40.91450425039582,62,-1989.5903156777067
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.9998,-0.001,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.9998,-0.001,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.9998,-0.0005,0.0255,1628.9536158001727,40.918543971899936,62,-1345.67166082782
stage2,88,420,0.0208,0.000352,0.012,440,random,15,0.66,0.9998,-0.0005,0.0265,986.3860868697922,40.905127077016004,62,-1986.6291623721286
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.998,-0.001,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.998,-0.001,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.998,-0.0005,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.998,-0.0005,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.9998,-0.001,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.9998,-0.001,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.9998,-0.0005,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.58,0.9998,-0.0005,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.998,-0.001,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.998,-0.001,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.998,-0.0005,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.998,-0.0005,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.9998,-0.001,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.9998,-0.001,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.9998,-0.0005,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.6,0.9998,-0.0005,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.998,-0.001,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.998,-0.001,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.998,-0.0005,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.998,-0.0005,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.9998,-0.001,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.9998,-0.001,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.9998,-0.0005,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.62,0.9998,-0.0005,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.998,-0.001,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.998,-0.001,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.998,-0.0005,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.998,-0.0005,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.9998,-0.001,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.9998,-0.001,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.9998,-0.0005,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.64,0.9998,-0.0005,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.998,-0.001,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.998,-0.001,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.998,-0.0005,0.0255,917.2069508001723,40.93903101349976,60,-2059.876770819799
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.998,-0.0005,0.0265,554.3791818697925,40.62499000522654,60,-2385.019618757393
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.9998,-0.001,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.9998,-0.001,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.9998,-0.0005,0.0255,918.9385358001724,40.9271552375736,60,-2056.72009270866
stage2,88,420,0.0208,0.000352,0.012,440,random,16,0.66,0.9998,-0.0005,0.0265,553.9015593697924,40.658349750697894,60,-2389.5004107139553
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.998,-0.001,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.998,-0.0005,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.9998,-0.001,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.9998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.9998,-0.0005,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.58,0.9998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.998,-0.001,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.998,-0.0005,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.9998,-0.001,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.9998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.9998,-0.0005,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.6,0.9998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.998,-0.001,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.998,-0.0005,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.9998,-0.001,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.9998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.9998,-0.0005,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.62,0.9998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.998,-0.001,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.998,-0.0005,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.9998,-0.001,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.9998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.9998,-0.0005,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.64,0.9998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.998,-0.001,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.998,-0.0005,0.0255,23.938870369999975,35.863842169991976,57,-2344.122190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.9998,-0.001,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.9998,-0.001,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.9998,-0.0005,0.0255,23.86887036999996,35.863842169991976,57,-2344.192190029037
stage2,104,500,0.0221,0.000215,0.012,382,random,14,0.66,0.9998,-0.0005,0.0265,13.881172929999952,35.863842169991976,56,-2354.179887469037
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.998,-0.0005,0.0255,67.18123661999991,32.223743434063636,56,-1864.0679754676364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.998,-0.0005,0.0265,37.238523539999946,32.223743434063636,56,-1894.0106885476364
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.9998,-0.001,0.0255,30.958922979999983,32.99750560306459,56,-1993.141749387751
stage2,104,500,0.0221,0.000215,0.012,382,random,15,0.58,0.9998,-0.001,0.0265,11.167175459999989,32.99750560306459,56,-2012.9334969077509
