top_k,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
6,0.6,0.95,-0.001,0.0275,328.74607000000015,37.24146122500911,70
6,0.6,0.95,-0.0005,0.0255,461.13451611249747,37.24146122500911,70
6,0.6,0.95,-0.0005,0.0265,461.13451611249747,37.24146122500911,70
6,0.6,0.95,-0.0005,0.0275,391.0768400000001,37.24146122500911,69
6,0.6,0.95,0.0,0.0255,453.48140500000005,37.24146122500911,70
6,0.6,0.95,0.0,0.0265,453.48140500000005,37.24146122500911,70
6,0.6,0.95,0.0,0.0275,411.20134749999994,37.24146122500911,70
6,0.6,0.98,-0.001,0.0255,422.9768346524976,38.33123839473255,71
6,0.6,0.98,-0.001,0.0265,422.9768346524976,38.33123839473255,71
6,0.6,0.98,-0.001,0.0275,407.15931715249764,38.33123839473255,71
6,0.6,0.98,-0.0005,0.0255,500.76878715249745,38.33123839473255,70
6,0.6,0.98,-0.0005,0.0265,500.76878715249745,38.33123839473255,70
6,0.6,0.98,-0.0005,0.0275,487.8093496524975,38.33123839473255,70
6,0.6,0.98,0.0,0.0255,506.45324353999985,38.33123839473255,70
6,0.6,0.98,0.0,0.0265,506.45324353999985,38.33123839473255,70
6,0.6,0.98,0.0,0.0275,494.10540854000004,38.33123839473255,70
6,0.6,0.995,-0.001,0.0255,423.16232130017744,39.27916033806464,71
6,0.6,0.995,-0.001,0.0265,423.16232130017744,39.27916033806464,71
6,0.6,0.995,-0.001,0.0275,418.94273610017746,39.27916033806464,71
6,0.6,0.995,-0.0005,0.0255,500.7580863001774,39.27916033806464,70
6,0.6,0.995,-0.0005,0.0265,500.7580863001774,39.27916033806464,70
6,0.6,0.995,-0.0005,0.0275,497.2766036001772,39.27916033806464,70
6,0.6,0.995,0.0,0.0255,503.26976518767987,39.27916033806464,70
6,0.6,0.995,0.0,0.0265,503.26976518767987,39.27916033806464,70
6,0.6,0.995,0.0,0.0275,500.71293248767984,39.27916033806464,70
6,0.6,0.998,-0.001,0.0255,424.76933616017743,39.267573186312966,71
6,0.6,0.998,-0.001,0.0265,424.76933616017743,39.267573186312966,71
6,0.6,0.998,-0.001,0.0275,421.5578684601774,39.267573186312966,71
6,0.6,0.998,-0.0005,0.0255,518.1271511601774,39.267573186312966,70
6,0.6,0.998,-0.0005,0.0265,518.1271511601774,39.267573186312966,70
6,0.6,0.998,-0.0005,0.0275,499.1536334601773,39.267573186312966,70
6,0.6,0.998,0.0,0.0255,508.6244800476799,39.267573186312966,70
6,0.6,0.998,0.0,0.0265,508.6244800476799,39.267573186312966,70
6,0.6,0.998,0.0,0.0275,502.61959234767977,39.267573186312966,70
6,0.6,0.9998,-0.001,0.0255,424.84397116017743,39.267573186312966,71
6,0.6,0.9998,-0.001,0.0265,424.84397116017743,39.267573186312966,71
6,0.6,0.9998,-0.001,0.0275,421.3573886601774,39.267573186312966,71
6,0.6,0.9998,-0.0005,0.0255,518.2259711601774,39.267573186312966,70
6,0.6,0.9998,-0.0005,0.0265,518.2259711601774,39.267573186312966,70
6,0.6,0.9998,-0.0005,0.0275,498.9714486601773,39.267573186312966,70
6,0.6,0.9998,0.0,0.0255,501.68668254767994,39.267573186312966,70
6,0.6,0.9998,0.0,0.0265,501.68668254767994,39.267573186312966,70
6,0.6,0.9998,0.0,0.0275,502.3385875476799,39.267573186312966,70
6,0.65,0.95,-0.001,0.0255,383.4788986124976,37.24146122500911,71
6,0.65,0.95,-0.001,0.0265,383.4788986124976,37.24146122500911,71
6,0.65,0.95,-0.001,0.0275,328.74607000000015,37.24146122500911,70
6,0.65,0.95,-0.0005,0.0255,461.13451611249747,37.24146122500911,70
6,0.65,0.95,-0.0005,0.0265,461.13451611249747,37.24146122500911,70
6,0.65,0.95,-0.0005,0.0275,391.0768400000001,37.24146122500911,69
6,0.65,0.95,0.0,0.0255,453.48140500000005,37.24146122500911,70
6,0.65,0.95,0.0,0.0265,453.48140500000005,37.24146122500911,70
6,0.65,0.95,0.0,0.0275,411.20134749999994,37.24146122500911,70
6,0.65,0.98,-0.001,0.0255,422.9768346524976,38.33123839473255,71
6,0.65,0.98,-0.001,0.0265,422.9768346524976,38.33123839473255,71
6,0.65,0.98,-0.001,0.0275,407.15931715249764,38.33123839473255,71
6,0.65,0.98,-0.0005,0.0255,500.76878715249745,38.33123839473255,70
6,0.65,0.98,-0.0005,0.0265,500.76878715249745,38.33123839473255,70
6,0.65,0.98,-0.0005,0.0275,487.8093496524975,38.33123839473255,70
6,0.65,0.98,0.0,0.0255,506.45324353999985,38.33123839473255,70
6,0.65,0.98,0.0,0.0265,506.45324353999985,38.33123839473255,70
6,0.65,0.98,0.0,0.0275,494.10540854000004,38.33123839473255,70
6,0.65,0.995,-0.001,0.0255,423.16232130017744,39.27916033806464,71
6,0.65,0.995,-0.001,0.0265,423.16232130017744,39.27916033806464,71
6,0.65,0.995,-0.001,0.0275,418.94273610017746,39.27916033806464,71
6,0.65,0.995,-0.0005,0.0255,500.7580863001774,39.27916033806464,70
6,0.65,0.995,-0.0005,0.0265,500.7580863001774,39.27916033806464,70
6,0.65,0.995,-0.0005,0.0275,497.2766036001772,39.27916033806464,70
6,0.65,0.995,0.0,0.0255,503.26976518767987,39.27916033806464,70
6,0.65,0.995,0.0,0.0265,503.26976518767987,39.27916033806464,70
6,0.65,0.995,0.0,0.0275,500.71293248767984,39.27916033806464,70
6,0.65,0.998,-0.001,0.0255,424.76933616017743,39.267573186312966,71
6,0.65,0.998,-0.001,0.0265,424.76933616017743,39.267573186312966,71
6,0.65,0.998,-0.001,0.0275,421.5578684601774,39.267573186312966,71
6,0.65,0.998,-0.0005,0.0255,518.1271511601774,39.267573186312966,70
6,0.65,0.998,-0.0005,0.0265,518.1271511601774,39.267573186312966,70
6,0.65,0.998,-0.0005,0.0275,499.1536334601773,39.267573186312966,70
6,0.65,0.998,0.0,0.0255,508.6244800476799,39.267573186312966,70
6,0.65,0.998,0.0,0.0265,508.6244800476799,39.267573186312966,70
6,0.65,0.998,0.0,0.0275,502.61959234767977,39.267573186312966,70
6,0.65,0.9998,-0.001,0.0255,424.84397116017743,39.267573186312966,71
6,0.65,0.9998,-0.001,0.0265,424.84397116017743,39.267573186312966,71
6,0.65,0.9998,-0.001,0.0275,421.3573886601774,39.267573186312966,71
6,0.65,0.9998,-0.0005,0.0255,518.2259711601774,39.267573186312966,70
6,0.65,0.9998,-0.0005,0.0265,518.2259711601774,39.267573186312966,70
6,0.65,0.9998,-0.0005,0.0275,498.9714486601773,39.267573186312966,70
6,0.65,0.9998,0.0,0.0255,501.68668254767994,39.267573186312966,70
6,0.65,0.9998,0.0,0.0265,501.68668254767994,39.267573186312966,70
6,0.65,0.9998,0.0,0.0275,502.3385875476799,39.267573186312966,70
7,0.55,0.95,-0.001,0.0255,264.13705607814774,37.24146122500911,72
7,0.55,0.95,-0.001,0.0265,264.13705607814774,37.24146122500911,72
7,0.55,0.95,-0.001,0.0275,230.54417330280006,37.24146122500911,72
7,0.55,0.95,-0.0005,0.0255,325.68820190384776,37.24146122500911,71
7,0.55,0.95,-0.0005,0.0265,325.68820190384776,37.24146122500911,71
7,0.55,0.95,-0.0005,0.0275,280.55192246565014,37.24146122500911,71
7,0.55,0.95,0.0,0.0255,309.15379079135016,37.24146122500911,71
7,0.55,0.95,0.0,0.0265,309.15379079135016,37.24146122500911,71
7,0.55,0.95,0.0,0.0275,321.12808162850007,37.24146122500911,72
7,0.55,0.98,-0.001,0.0255,273.5221787809975,38.33123839473255,72
7,0.55,0.98,-0.001,0.0265,273.5221787809975,38.33123839473255,72
7,0.55,0.98,-0.001,0.0275,289.86771378099775,38.33123839473255,73
7,0.55,0.98,-0.0005,0.0255,336.07713460669754,38.33123839473255,71
7,0.55,0.98,-0.0005,0.0265,336.07713460669754,38.33123839473255,71
7,0.55,0.98,-0.0005,0.0275,356.9079679438477,38.33123839473255,72
7,0.55,0.98,0.0,0.0255,335.65894599420017,38.33123839473255,71
7,0.55,0.98,0.0,0.0265,335.65894599420017,38.33123839473255,71
7,0.55,0.98,0.0,0.0275,380.70585599419996,38.33123839473255,72
7,0.55,0.995,-0.001,0.0255,269.4719929286774,39.27916033806464,72
7,0.55,0.995,-0.001,0.0265,269.4719929286774,39.27916033806464,72
7,0.55,0.995,-0.001,0.0275,290.26120522867745,39.27916033806464,73
7,0.55,0.995,-0.0005,0.0255,332.0511337543775,39.27916033806464,71
7,0.55,0.995,-0.0005,0.0265,332.0511337543775,39.27916033806464,71
7,0.55,0.995,-0.0005,0.0275,357.02744355437756,39.27916033806464,72
7,0.55,0.995,0.0,0.0255,332.6954876418801,39.27916033806464,71
7,0.55,0.995,0.0,0.0265,332.6954876418801,39.27916033806464,71
7,0.55,0.995,0.0,0.0275,364.22558744188,39.27916033806464,72
7,0.55,0.998,-0.001,0.0255,270.56344528867754,39.267573186312966,72
7,0.55,0.998,-0.001,0.0265,270.56344528867754,39.267573186312966,72
7,0.55,0.998,-0.001,0.0275,294.9995800886774,39.267573186312966,73
7,0.55,0.998,-0.0005,0.0255,333.32047861437763,39.267573186312966,71
7,0.55,0.998,-0.0005,0.0265,333.32047861437763,39.267573186312966,71
7,0.55,0.998,-0.0005,0.0275,364.1410984143774,39.267573186312966,72
7,0.55,0.998,0.0,0.0255,335.1765025018802,39.267573186312966,71
7,0.55,0.998,0.0,0.0265,335.1765025018802,39.267573186312966,71
7,0.55,0.998,0.0,0.0275,364.88427230188006,39.267573186312966,72
7,0.55,0.9998,-0.001,0.0255,270.56344528867754,39.267573186312966,72
7,0.55,0.9998,-0.001,0.0265,270.56344528867754,39.267573186312966,72
7,0.55,0.9998,-0.001,0.0275,294.79910028867744,39.267573186312966,73
7,0.55,0.9998,-0.0005,0.0255,334.1059761143776,39.267573186312966,71
7,0.55,0.9998,-0.0005,0.0265,334.1059761143776,39.267573186312966,71
7,0.55,0.9998,-0.0005,0.0275,363.8417986143775,39.267573186312966,72
7,0.55,0.9998,0.0,0.0255,330.72992250188014,39.267573186312966,71
7,0.55,0.9998,0.0,0.0265,330.72992250188014,39.267573186312966,71
7,0.55,0.9998,0.0,0.0275,364.5849725018801,39.267573186312966,72
7,0.6,0.95,-0.001,0.0255,266.0562011124978,37.24146122500911,71
7,0.6,0.95,-0.001,0.0265,266.0562011124978,37.24146122500911,71
7,0.6,0.95,-0.001,0.0275,233.10173500000008,37.24146122500911,71
7,0.6,0.95,-0.0005,0.0255,328.8376161124977,37.24146122500911,70
7,0.6,0.95,-0.0005,0.0265,328.8376161124977,37.24146122500911,70
7,0.6,0.95,-0.0005,0.0275,283.32272250000005,37.24146122500911,70
7,0.6,0.95,0.0,0.0255,312.4020250000002,37.24146122500911,70
7,0.6,0.95,0.0,0.0265,312.4020250000002,37.24146122500911,70
7,0.6,0.95,0.0,0.0275,324.7987975000001,37.24146122500911,71
7,0.6,0.98,-0.001,0.0255,275.7533821524975,38.33123839473255,71
7,0.6,0.98,-0.001,0.0265,275.7533821524975,38.33123839473255,71
7,0.6,0.98,-0.001,0.0275,292.11721215249764,38.33123839473255,72
7,0.6,0.98,-0.0005,0.0255,338.73481465249756,38.33123839473255,70
7,0.6,0.98,-0.0005,0.0265,338.73481465249756,38.33123839473255,70
7,0.6,0.98,-0.0005,0.0275,359.3707046524977,38.33123839473255,71
7,0.6,0.98,0.0,0.0255,338.33492104000015,38.33123839473255,70
7,0.6,0.98,0.0,0.0265,338.33492104000015,38.33123839473255,70
7,0.6,0.98,0.0,0.0275,383.89061604000005,38.33123839473255,71
7,0.6,0.995,-0.001,0.0255,271.5435988001775,39.27916033806464,71
7,0.6,0.995,-0.001,0.0265,271.5435988001775,39.27916033806464,71
7,0.6,0.995,-0.001,0.0275,293.1973811001775,39.27916033806464,72
7,0.6,0.995,-0.0005,0.0255,335.41378630017766,39.27916033806464,70
7,0.6,0.995,-0.0005,0.0265,335.41378630017766,39.27916033806464,70
7,0.6,0.995,-0.0005,0.0275,363.2998986001775,39.27916033806464,71
7,0.6,0.995,0.0,0.0255,336.15696018768017,39.27916033806464,70
7,0.6,0.995,0.0,0.0265,336.15696018768017,39.27916033806464,70
7,0.6,0.995,0.0,0.0275,366.8832674876801,39.27916033806464,71
7,0.6,0.998,-0.001,0.0255,273.49962116017764,39.267573186312966,71
7,0.6,0.998,-0.001,0.0265,273.49962116017764,39.267573186312966,71
7,0.6,0.998,-0.001,0.0275,297.05289096017736,39.267573186312966,72
7,0.6,0.998,-0.0005,0.0255,336.68313116017765,39.267573186312966,70
7,0.6,0.998,-0.0005,0.0265,336.68313116017765,39.267573186312966,70
7,0.6,0.998,-0.0005,0.0275,367.60257096017756,39.267573186312966,71
7,0.6,0.998,0.0,0.0255,338.58701754768026,39.267573186312966,70
7,0.6,0.998,0.0,0.0265,338.58701754768026,39.267573186312966,70
7,0.6,0.998,0.0,0.0275,368.24692484768013,39.267573186312966,71
7,0.6,0.9998,-0.001,0.0255,273.5984411601776,39.267573186312966,71
7,0.6,0.9998,-0.001,0.0265,273.5984411601776,39.267573186312966,71
7,0.6,0.9998,-0.001,0.0275,296.7718861601775,39.267573186312966,72
7,0.6,0.9998,-0.0005,0.0255,336.7819511601776,39.267573186312966,70
7,0.6,0.9998,-0.0005,0.0265,336.7819511601776,39.267573186312966,70
7,0.6,0.9998,-0.0005,0.0275,367.3032711601776,39.267573186312966,71
7,0.6,0.9998,0.0,0.0255,334.1913950476802,39.267573186312966,70
7,0.6,0.9998,0.0,0.0265,334.1913950476802,39.267573186312966,70
7,0.6,0.9998,0.0,0.0275,367.9476250476802,39.267573186312966,71
7,0.65,0.95,-0.001,0.0255,266.0562011124978,37.24146122500911,71
7,0.65,0.95,-0.001,0.0265,266.0562011124978,37.24146122500911,71
7,0.65,0.95,-0.001,0.0275,233.10173500000008,37.24146122500911,71
7,0.65,0.95,-0.0005,0.0255,328.8376161124977,37.24146122500911,70
7,0.65,0.95,-0.0005,0.0265,328.8376161124977,37.24146122500911,70
7,0.65,0.95,-0.0005,0.0275,283.32272250000005,37.24146122500911,70
7,0.65,0.95,0.0,0.0255,312.4020250000002,37.24146122500911,70
7,0.65,0.95,0.0,0.0265,312.4020250000002,37.24146122500911,70
7,0.65,0.95,0.0,0.0275,324.7987975000001,37.24146122500911,71
7,0.65,0.98,-0.001,0.0255,275.7533821524975,38.33123839473255,71
7,0.65,0.98,-0.001,0.0265,275.7533821524975,38.33123839473255,71
7,0.65,0.98,-0.001,0.0275,292.11721215249764,38.33123839473255,72
7,0.65,0.98,-0.0005,0.0255,338.73481465249756,38.33123839473255,70
7,0.65,0.98,-0.0005,0.0265,338.73481465249756,38.33123839473255,70
7,0.65,0.98,-0.0005,0.0275,359.3707046524977,38.33123839473255,71
7,0.65,0.98,0.0,0.0255,338.33492104000015,38.33123839473255,70
7,0.65,0.98,0.0,0.0265,338.33492104000015,38.33123839473255,70
7,0.65,0.98,0.0,0.0275,383.89061604000005,38.33123839473255,71
7,0.65,0.995,-0.001,0.0255,271.5435988001775,39.27916033806464,71
7,0.65,0.995,-0.001,0.0265,271.5435988001775,39.27916033806464,71
7,0.65,0.995,-0.001,0.0275,293.1973811001775,39.27916033806464,72
7,0.65,0.995,-0.0005,0.0255,335.41378630017766,39.27916033806464,70
7,0.65,0.995,-0.0005,0.0265,335.41378630017766,39.27916033806464,70
7,0.65,0.995,-0.0005,0.0275,363.2998986001775,39.27916033806464,71
7,0.65,0.995,0.0,0.0255,336.15696018768017,39.27916033806464,70
7,0.65,0.995,0.0,0.0265,336.15696018768017,39.27916033806464,70
7,0.65,0.995,0.0,0.0275,366.8832674876801,39.27916033806464,71
7,0.65,0.998,-0.001,0.0255,273.49962116017764,39.267573186312966,71
7,0.65,0.998,-0.001,0.0265,273.49962116017764,39.267573186312966,71
7,0.65,0.998,-0.001,0.0275,297.05289096017736,39.267573186312966,72
7,0.65,0.998,-0.0005,0.0255,336.68313116017765,39.267573186312966,70
7,0.65,0.998,-0.0005,0.0265,336.68313116017765,39.267573186312966,70
7,0.65,0.998,-0.0005,0.0275,367.60257096017756,39.267573186312966,71
7,0.65,0.998,0.0,0.0255,338.58701754768026,39.267573186312966,70
7,0.65,0.998,0.0,0.0265,338.58701754768026,39.267573186312966,70
7,0.65,0.998,0.0,0.0275,368.24692484768013,39.267573186312966,71
7,0.65,0.9998,-0.001,0.0255,273.5984411601776,39.267573186312966,71
7,0.65,0.9998,-0.001,0.0265,273.5984411601776,39.267573186312966,71
7,0.65,0.9998,-0.001,0.0275,296.7718861601775,39.267573186312966,72
7,0.65,0.9998,-0.0005,0.0255,336.7819511601776,39.267573186312966,70
7,0.65,0.9998,-0.0005,0.0265,336.7819511601776,39.267573186312966,70
7,0.65,0.9998,-0.0005,0.0275,367.3032711601776,39.267573186312966,71
7,0.65,0.9998,0.0,0.0255,334.1913950476802,39.267573186312966,70
7,0.65,0.9998,0.0,0.0265,334.1913950476802,39.267573186312966,70
7,0.65,0.9998,0.0,0.0275,367.9476250476802,39.267573186312966,71
8,0.55,0.95,-0.001,0.0255,486.70651858615486,29.104406097020235,75
8,0.55,0.95,-0.001,0.0265,486.70651858615486,29.104406097020235,75
8,0.55,0.95,-0.001,0.0275,504.88155520810477,28.95897072242769,75
8,0.55,0.95,-0.0005,0.0255,584.9866110747051,29.104406097020235,74
8,0.55,0.95,-0.0005,0.0265,584.9866110747051,29.104406097020235,74
8,0.55,0.95,-0.0005,0.0275,606.3110410338048,28.95897072242769,74
8,0.55,0.95,0.0,0.0255,588.7829324622077,29.108397120779074,74
8,0.55,0.95,0.0,0.0265,588.7829324622077,29.108397120779074,74
8,0.55,0.95,0.0,0.0275,594.6960524213075,29.539694604752835,74
8,0.55,0.98,-0.001,0.0255,510.1283354035249,29.41177152129909,75
8,0.55,0.98,-0.001,0.0265,510.1283354035249,29.41177152129909,75
8,0.55,0.98,-0.001,0.0275,505.0729309604798,29.980316331799962,75
8,0.55,0.98,-0.0005,0.0255,603.7224778920748,29.41177152129909,74
8,0.55,0.98,-0.0005,0.0265,603.7224778920748,29.41177152129909,74
8,0.55,0.98,-0.0005,0.0275,607.2929884490298,29.980316331799962,74
8,0.55,0.98,0.0,0.0255,587.9487226167274,29.662156543454916,74
8,0.55,0.98,0.0,0.0265,587.9487226167274,29.662156543454916,74
8,0.55,0.98,0.0,0.0275,606.0913273365326,30.08140735388857,74
8,0.55,0.995,-0.001,0.0255,517.9348084136901,32.27017475761297,75
8,0.55,0.995,-0.001,0.0265,517.9348084136901,32.27017475761297,75
8,0.55,0.995,-0.001,0.0275,536.3615992508401,32.584698675518645,75
8,0.55,0.995,-0.0005,0.0255,615.5956017393903,32.27017475761297,74
8,0.55,0.995,-0.0005,0.0265,615.5956017393903,32.27017475761297,74
8,0.55,0.995,-0.0005,0.0275,635.67312673939,32.584698675518645,74
8,0.55,0.995,0.0,0.0255,615.7329481268926,32.406411747315154,74
8,0.55,0.995,0.0,0.0265,615.7329481268926,32.406411747315154,74
8,0.55,0.995,0.0,0.0275,633.5184106268927,32.626461194408236,74
8,0.55,0.998,-0.001,0.0255,529.752661566155,32.23162309032507,75
8,0.55,0.998,-0.001,0.0265,529.752661566155,32.23162309032507,75
8,0.55,0.998,-0.001,0.0275,543.5621590252548,32.17407936603989,75
8,0.55,0.998,-0.0005,0.0255,644.5125990547048,32.23162309032507,74
8,0.55,0.998,-0.0005,0.0265,644.5125990547048,32.23162309032507,74
8,0.55,0.998,-0.0005,0.0275,647.9693065138049,32.17407936603989,74
8,0.55,0.998,0.0,0.0255,622.1983787793573,32.64972034987085,74
8,0.55,0.998,0.0,0.0265,622.1983787793573,32.64972034987085,74
8,0.55,0.998,0.0,0.0275,645.5657379013073,32.600909792730185,74
8,0.55,0.9998,-0.001,0.0255,532.5585984682997,32.34514980529015,75
8,0.55,0.9998,-0.001,0.0265,532.5585984682997,32.34514980529015,75
8,0.55,0.9998,-0.001,0.0275,545.6349481881051,32.39933520539937,75
8,0.55,0.9998,-0.0005,0.0255,646.68725345685,32.34514980529015,74
8,0.55,0.9998,-0.0005,0.0265,646.68725345685,32.34514980529015,74
8,0.55,0.9998,-0.0005,0.0275,648.160596513805,32.39933520539937,74
8,0.55,0.9998,0.0,0.0255,624.5111456815024,32.59255334484537,74
8,0.55,0.9998,0.0,0.0265,624.5111456815024,32.59255334484537,74
8,0.55,0.9998,0.0,0.0275,647.4812029013074,32.53898623904279,74
8,0.6,0.95,-0.001,0.0255,490.70888614340504,29.104406097020235,74
8,0.6,0.95,-0.001,0.0265,490.70888614340504,29.104406097020235,74
8,0.6,0.95,-0.001,0.0275,508.197245265355,28.95897072242769,74
8,0.6,0.95,-0.0005,0.0255,590.4620536434049,29.104406097020235,73
8,0.6,0.95,-0.0005,0.0265,590.4620536434049,29.104406097020235,73
8,0.6,0.95,-0.0005,0.0275,612.8543702653546,28.95897072242769,73
8,0.6,0.95,0.0,0.0255,592.8371575309075,29.108397120779074,73
8,0.6,0.95,0.0,0.0265,592.8371575309075,29.108397120779074,73
8,0.6,0.95,0.0,0.0275,598.4382191528573,29.539694604752835,73
8,0.6,0.98,-0.001,0.0255,514.4610562979249,29.41177152129909,74
8,0.6,0.98,-0.001,0.0265,514.4610562979249,29.41177152129909,74
8,0.6,0.98,-0.001,0.0275,509.9086585177299,29.980316331799962,74
8,0.6,0.98,-0.0005,0.0255,608.7427762979247,29.41177152129909,73
8,0.6,0.98,-0.0005,0.0265,608.7427762979247,29.41177152129909,73
8,0.6,0.98,-0.0005,0.0275,612.7076535177298,29.980316331799962,73
8,0.6,0.98,0.0,0.0255,592.7374876854273,29.662156543454916,73
8,0.6,0.98,0.0,0.0265,592.7374876854273,29.662156543454916,73
8,0.6,0.98,0.0,0.0275,611.3888774052324,30.08140735388857,73
8,0.6,0.995,-0.001,0.0255,523.2153076452402,32.27017475761297,74
8,0.6,0.995,-0.001,0.0265,523.2153076452402,32.27017475761297,74
8,0.6,0.995,-0.001,0.0275,540.72388764524,32.584698675518645,74
8,0.6,0.995,-0.0005,0.0255,623.17944514524,32.27017475761297,73
8,0.6,0.995,-0.0005,0.0265,623.17944514524,32.27017475761297,73
8,0.6,0.995,-0.0005,0.0275,642.6907951452399,32.584698675518645,73
8,0.6,0.995,0.0,0.0255,623.3167915327424,32.406411747315154,73
8,0.6,0.995,0.0,0.0265,623.3167915327424,32.406411747315154,73
8,0.6,0.995,0.0,0.0275,638.4725515327426,32.626461194408236,73
8,0.6,0.998,-0.001,0.0255,534.168590797705,32.23162309032507,74
8,0.6,0.998,-0.001,0.0265,534.168590797705,32.23162309032507,74
8,0.6,0.998,-0.001,0.0275,549.2846449196549,32.17407936603989,74
8,0.6,0.998,-0.0005,0.0255,649.679978297705,32.23162309032507,73
8,0.6,0.998,-0.0005,0.0265,649.679978297705,32.23162309032507,73
8,0.6,0.998,-0.0005,0.0275,653.6579874196549,32.17407936603989,73
8,0.6,0.998,0.0,0.0255,626.9929221852072,32.64972034987085,73
8,0.6,0.998,0.0,0.0265,626.9929221852072,32.64972034987085,73
8,0.6,0.998,0.0,0.0275,650.5381738071572,32.600909792730185,73
8,0.6,0.9998,-0.001,0.0255,537.1045576998497,32.34514980529015,74
8,0.6,0.9998,-0.001,0.0265,537.1045576998497,32.34514980529015,74
8,0.6,0.9998,-0.001,0.0275,550.9154474196552,32.39933520539937,74
8,0.6,0.9998,-0.0005,0.0255,651.85463269985,32.34514980529015,73
8,0.6,0.9998,-0.0005,0.0265,651.85463269985,32.34514980529015,73
8,0.6,0.9998,-0.0005,0.0275,653.8675724196552,32.39933520539937,73
8,0.6,0.9998,0.0,0.0255,628.7969040873525,32.59255334484537,73
8,0.6,0.9998,0.0,0.0265,628.7969040873525,32.59255334484537,73
8,0.6,0.9998,0.0,0.0275,653.2869988071576,32.53898623904279,73
8,0.65,0.95,-0.001,0.0255,490.70888614340504,29.104406097020235,74
8,0.65,0.95,-0.001,0.0265,490.70888614340504,29.104406097020235,74
8,0.65,0.95,-0.001,0.0275,508.197245265355,28.95897072242769,74
8,0.65,0.95,-0.0005,0.0255,590.4620536434049,29.104406097020235,73
8,0.65,0.95,-0.0005,0.0265,590.4620536434049,29.104406097020235,73
8,0.65,0.95,-0.0005,0.0275,612.8543702653546,28.95897072242769,73
8,0.65,0.95,0.0,0.0255,592.8371575309075,29.108397120779074,73
8,0.65,0.95,0.0,0.0265,592.8371575309075,29.108397120779074,73
8,0.65,0.95,0.0,0.0275,598.4382191528573,29.539694604752835,73
8,0.65,0.98,-0.001,0.0255,514.4610562979249,29.41177152129909,74
8,0.65,0.98,-0.001,0.0265,514.4610562979249,29.41177152129909,74
8,0.65,0.98,-0.001,0.0275,509.9086585177299,29.980316331799962,74
8,0.65,0.98,-0.0005,0.0255,608.7427762979247,29.41177152129909,73
8,0.65,0.98,-0.0005,0.0265,608.7427762979247,29.41177152129909,73
8,0.65,0.98,-0.0005,0.0275,612.7076535177298,29.980316331799962,73
8,0.65,0.98,0.0,0.0255,592.7374876854273,29.662156543454916,73
8,0.65,0.98,0.0,0.0265,592.7374876854273,29.662156543454916,73
8,0.65,0.98,0.0,0.0275,611.3888774052324,30.08140735388857,73
8,0.65,0.995,-0.001,0.0255,523.2153076452402,32.27017475761297,74
8,0.65,0.995,-0.001,0.0265,523.2153076452402,32.27017475761297,74
8,0.65,0.995,-0.001,0.0275,540.72388764524,32.584698675518645,74
8,0.65,0.995,-0.0005,0.0255,623.17944514524,32.27017475761297,73
8,0.65,0.995,-0.0005,0.0265,623.17944514524,32.27017475761297,73
8,0.65,0.995,-0.0005,0.0275,642.6907951452399,32.584698675518645,73
8,0.65,0.995,0.0,0.0255,623.3167915327424,32.406411747315154,73
8,0.65,0.995,0.0,0.0265,623.3167915327424,32.406411747315154,73
8,0.65,0.995,0.0,0.0275,638.4725515327426,32.626461194408236,73
8,0.65,0.998,-0.001,0.0255,534.168590797705,32.23162309032507,74
8,0.65,0.998,-0.001,0.0265,534.168590797705,32.23162309032507,74
8,0.65,0.998,-0.001,0.0275,549.2846449196549,32.17407936603989,74
8,0.65,0.998,-0.0005,0.0255,649.679978297705,32.23162309032507,73
8,0.65,0.998,-0.0005,0.0265,649.679978297705,32.23162309032507,73
8,0.65,0.998,-0.0005,0.0275,653.6579874196549,32.17407936603989,73
8,0.65,0.998,0.0,0.0255,626.9929221852072,32.64972034987085,73
8,0.65,0.998,0.0,0.0265,626.9929221852072,32.64972034987085,73
8,0.65,0.998,0.0,0.0275,650.5381738071572,32.600909792730185,73
8,0.65,0.9998,-0.001,0.0255,537.1045576998497,32.34514980529015,74
8,0.65,0.9998,-0.001,0.0265,537.1045576998497,32.34514980529015,74
8,0.65,0.9998,-0.001,0.0275,550.9154474196552,32.39933520539937,74
8,0.65,0.9998,-0.0005,0.0255,651.85463269985,32.34514980529015,73
8,0.65,0.9998,-0.0005,0.0265,651.85463269985,32.34514980529015,73
8,0.65,0.9998,-0.0005,0.0275,653.8675724196552,32.39933520539937,73
8,0.65,0.9998,0.0,0.0255,628.7969040873525,32.59255334484537,73
8,0.65,0.9998,0.0,0.0265,628.7969040873525,32.59255334484537,73
8,0.65,0.9998,0.0,0.0275,653.2869988071576,32.53898623904279,73
