variant,seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,ret_pct,dd_pct,trades
mlp_h64_e360_gt2,453,2024-07-01,15,0.58,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.6,0.998,-0.001,0.0255,-13.710525620000046,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.6,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.64,0.998,-0.001,0.0255,-13.710525620000046,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.64,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.58,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,453,2024-07-01,16,0.6,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,453,2024-07-01,16,0.64,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.58,0.998,-0.001,0.0255,-12.037450280000083,39.12955956455342,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.58,0.998,-0.0005,0.0265,19.372549719999977,39.12955956455342,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.58,0.9998,-0.001,0.0255,-11.567450280000081,39.04897539265109,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,19.54254971999998,39.04897539265109,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.6,0.998,-0.001,0.0255,-12.037450280000083,39.12955956455342,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.6,0.998,-0.0005,0.0265,19.372549719999977,39.12955956455342,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.6,0.9998,-0.001,0.0255,-11.567450280000081,39.04897539265109,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,19.54254971999998,39.04897539265109,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.64,0.998,-0.001,0.0255,-12.037450280000083,39.12955956455342,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.64,0.998,-0.0005,0.0265,19.372549719999977,39.12955956455342,58
mlp_h64_e360_gt2,453,2025-01-01,14,0.64,0.9998,-0.001,0.0255,-11.567450280000081,39.04897539265109,59
mlp_h64_e360_gt2,453,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,19.54254971999998,39.04897539265109,58
mlp_h64_e360_gt2,453,2025-01-01,15,0.58,0.998,-0.001,0.0255,-13.710525620000046,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.58,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.6,0.998,-0.001,0.0255,-13.710525620000046,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.6,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.64,0.998,-0.001,0.0255,-13.710525620000046,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.64,0.998,-0.0005,0.0265,29.039474379999962,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-13.340525620000044,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,28.779474379999968,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2025-01-01,16,0.58,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,453,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2025-01-01,16,0.6,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,453,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.18947437999996541,40.423709347161044,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-7.400525619999976,40.423709347161044,58
mlp_h64_e360_gt2,453,2025-01-01,16,0.64,0.9998,-0.001,0.0255,-0.11052562000004595,40.337323570272794,59
mlp_h64_e360_gt2,453,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-7.680525619999967,40.337323570272794,58
mlp_h64_e360_gt2,493,2024-07-01,14,0.58,0.998,-0.001,0.0255,-51.113219470000004,70.53902417807286,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-54.823219470000005,72.37707065317278,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,14,0.6,0.998,-0.001,0.0255,-51.113219470000004,70.53902417807286,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.6,0.998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-54.823219470000005,72.37707065317278,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,14,0.64,0.998,-0.001,0.0255,-51.113219470000004,70.53902417807286,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.64,0.998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-54.823219470000005,72.37707065317278,55
mlp_h64_e360_gt2,493,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,-58.935119170000014,72.62884367824545,53
mlp_h64_e360_gt2,493,2024-07-01,15,0.58,0.998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,15,0.6,0.998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,15,0.64,0.998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.64,0.998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,15,0.64,0.9998,-0.001,0.0255,-53.55906959000002,74.39176522059905,57
mlp_h64_e360_gt2,493,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,-51.12929557000001,72.52260959772826,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.58,0.998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.58,0.998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.58,0.9998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.6,0.998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.6,0.998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.6,0.9998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.64,0.998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.64,0.998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2024-07-01,16,0.64,0.9998,-0.001,0.0255,-70.50469724000001,77.91583033557575,57
mlp_h64_e360_gt2,493,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,-69.79492322000003,77.36068240554235,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.58,0.998,-0.001,0.0255,-53.043219470000004,70.53902417807286,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.58,0.998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,14,0.58,0.9998,-0.001,0.0255,-56.753219470000005,72.37707065317278,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,14,0.6,0.998,-0.001,0.0255,-53.043219470000004,70.53902417807286,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.6,0.998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,14,0.6,0.9998,-0.001,0.0255,-56.753219470000005,72.37707065317278,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,14,0.64,0.998,-0.001,0.0255,-53.043219470000004,70.53902417807286,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.64,0.998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,14,0.64,0.9998,-0.001,0.0255,-56.753219470000005,72.37707065317278,56
mlp_h64_e360_gt2,493,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,-60.255119170000015,72.62884367824545,54
mlp_h64_e360_gt2,493,2025-01-01,15,0.58,0.998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.58,0.998,-0.0005,0.0265,-60.11929557000002,72.52260959772826,54
mlp_h64_e360_gt2,493,2025-01-01,15,0.58,0.9998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,-56.93929557000001,72.52260959772826,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.6,0.998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.6,0.998,-0.0005,0.0265,-60.11929557000002,72.52260959772826,54
mlp_h64_e360_gt2,493,2025-01-01,15,0.6,0.9998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,-56.93929557000001,72.52260959772826,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.64,0.998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.64,0.998,-0.0005,0.0265,-60.11929557000002,72.52260959772826,54
mlp_h64_e360_gt2,493,2025-01-01,15,0.64,0.9998,-0.001,0.0255,-62.82906959000002,74.39176522059905,55
mlp_h64_e360_gt2,493,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,-56.93929557000001,72.52260959772826,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.58,0.998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.58,0.998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.58,0.9998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.6,0.998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.6,0.998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.6,0.9998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.64,0.998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.64,0.998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h64_e360_gt2,493,2025-01-01,16,0.64,0.9998,-0.001,0.0255,-72.13469724000001,79.1907306566025,56
mlp_h64_e360_gt2,493,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,-66.07492322000002,74.45109394283098,55
mlp_h72_e380_gt15,334,2024-07-01,14,0.58,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.58,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,14,0.58,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,14,0.6,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.6,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,14,0.6,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,14,0.64,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.64,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,14,0.64,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2024-07-01,15,0.58,0.998,-0.001,0.0255,369.7613306470198,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.58,0.998,-0.0005,0.0265,450.71848814702,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,15,0.58,0.9998,-0.001,0.0255,369.63938564701994,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,452.63683564701995,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,15,0.6,0.998,-0.001,0.0255,369.7613306470198,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.6,0.998,-0.0005,0.0265,450.71848814702,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,15,0.6,0.9998,-0.001,0.0255,369.63938564701994,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,452.63683564701995,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,15,0.64,0.998,-0.001,0.0255,369.7613306470198,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.64,0.998,-0.0005,0.0265,450.71848814702,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,15,0.64,0.9998,-0.001,0.0255,369.63938564701994,36.74624238285408,62
mlp_h72_e380_gt15,334,2024-07-01,15,0.64,0.9998,-0.0005,0.0265,452.63683564701995,36.74624238285408,63
mlp_h72_e380_gt15,334,2024-07-01,16,0.58,0.998,-0.001,0.0255,512.2636131565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.58,0.998,-0.0005,0.0265,618.90759815659,36.922345109903866,62
mlp_h72_e380_gt15,334,2024-07-01,16,0.58,0.9998,-0.001,0.0255,512.0309756565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.58,0.9998,-0.0005,0.0265,618.67496065659,36.922345109903866,62
mlp_h72_e380_gt15,334,2024-07-01,16,0.6,0.998,-0.001,0.0255,512.2636131565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.6,0.998,-0.0005,0.0265,618.90759815659,36.922345109903866,62
mlp_h72_e380_gt15,334,2024-07-01,16,0.6,0.9998,-0.001,0.0255,512.0309756565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,618.67496065659,36.922345109903866,62
mlp_h72_e380_gt15,334,2024-07-01,16,0.64,0.998,-0.001,0.0255,512.2636131565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.64,0.998,-0.0005,0.0265,618.90759815659,36.922345109903866,62
mlp_h72_e380_gt15,334,2024-07-01,16,0.64,0.9998,-0.001,0.0255,512.0309756565898,36.922345109903866,61
mlp_h72_e380_gt15,334,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,618.67496065659,36.922345109903866,62
mlp_h72_e380_gt15,334,2025-01-01,14,0.58,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.58,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,14,0.58,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,14,0.6,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.6,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,14,0.6,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,14,0.64,0.998,-0.001,0.0255,318.0058230661601,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.64,0.998,-0.0005,0.0265,393.1257205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,14,0.64,0.9998,-0.001,0.0255,317.77318556616,36.93499186681052,60
mlp_h72_e380_gt15,334,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,395.2929205661601,36.93499186681052,61
mlp_h72_e380_gt15,334,2025-01-01,15,0.58,0.998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.58,0.998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,15,0.58,0.9998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,15,0.6,0.998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.6,0.998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,15,0.6,0.9998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,15,0.64,0.998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.64,0.998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,15,0.64,0.9998,-0.001,0.0255,298.56874935659,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,379.1080018565898,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.58,0.998,-0.001,0.0255,400.7620368565899,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.58,0.998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.58,0.9998,-0.001,0.0255,400.58857935658995,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.6,0.998,-0.001,0.0255,400.7620368565899,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.6,0.998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.6,0.9998,-0.001,0.0255,400.58857935658995,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.64,0.998,-0.001,0.0255,400.7620368565899,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.64,0.998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,334,2025-01-01,16,0.64,0.9998,-0.001,0.0255,400.58857935658995,36.74624238285408,62
mlp_h72_e380_gt15,334,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,483.55673435658986,36.74624238285408,63
mlp_h72_e380_gt15,374,2024-07-01,14,0.58,0.998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.58,0.998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.58,0.9998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.58,0.9998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.6,0.998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.6,0.998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.6,0.9998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.6,0.9998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.64,0.998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.64,0.998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.64,0.9998,-0.001,0.0255,-33.37070258999994,66.68493020202658,57
mlp_h72_e380_gt15,374,2024-07-01,14,0.64,0.9998,-0.0005,0.0265,-10.070702589999946,66.48926596847772,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.58,0.998,-0.001,0.0255,-34.990702589999934,70.96307587245985,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.58,0.998,-0.0005,0.0265,-17.930702589999925,70.96307587245985,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.58,0.9998,-0.001,0.0255,-34.120702589999944,70.20865728943618,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.58,0.9998,-0.0005,0.0265,-16.810702589999927,70.20865728943618,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.6,0.998,-0.001,0.0255,-34.990702589999934,70.96307587245985,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.6,0.998,-0.0005,0.0265,-17.930702589999925,70.96307587245985,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.6,0.9998,-0.001,0.0255,-34.120702589999944,70.20865728943618,57
mlp_h72_e380_gt15,374,2024-07-01,15,0.6,0.9998,-0.0005,0.0265,-16.810702589999927,70.20865728943618,57
