variant,seed,alpha,threshold,alloc,ret_pct,dd_pct,trades
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.55,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.56,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.57,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.58,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.59,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.6,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.61,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.62,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.63,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.64,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.65,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.66,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.67,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.68,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.69,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.7,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.71,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.72,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.73,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.74,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.9,20.786882239999937,39.96357588000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.91,19.501899309999928,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.92,22.041899309999955,41.24855881000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.93,24.09416867999994,41.327571130000024,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.94,23.311668839999932,41.26757113000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.95,25.66759991999994,41.581640050000026,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.96,24.29335143999991,42.95588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.97,23.94305578999991,42.89588853000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.98,18.81836850999994,44.24087146000002,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,0.99,21.667380579999907,44.18087146000003,77
mlp_h88_e500_gt1_wd2e4,343,18,0.75,1.0,20.976297339999928,44.590871460000024,77
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.9,-12.81404917000003,41.32372836000001,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.91,-14.099032100000041,42.608711290000016,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.92,-15.27497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.93,-16.57497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.94,-16.983689040000026,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.95,-15.466188880000043,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.96,-16.203734080000064,43.365268810000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.97,-16.493734080000067,43.30526881000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.98,-17.77871701000008,44.65025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,0.99,-17.75901266000004,44.59025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.55,1.0,-18.61326114000007,45.70450022000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.9,-12.81404917000003,41.32372836000001,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.91,-14.099032100000041,42.608711290000016,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.92,-15.27497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.93,-16.57497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.94,-16.983689040000026,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.95,-15.466188880000043,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.96,-16.203734080000064,43.365268810000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.97,-16.493734080000067,43.30526881000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.98,-17.77871701000008,44.65025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,0.99,-17.75901266000004,44.59025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.56,1.0,-18.61326114000007,45.70450022000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.9,-12.81404917000003,41.32372836000001,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.91,-14.099032100000041,42.608711290000016,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.92,-15.27497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.93,-16.57497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.94,-16.983689040000026,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.95,-15.466188880000043,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.96,-16.203734080000064,43.365268810000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.97,-16.493734080000067,43.30526881000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.98,-17.77871701000008,44.65025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,0.99,-17.75901266000004,44.59025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.57,1.0,-18.61326114000007,45.70450022000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.9,-12.81404917000003,41.32372836000001,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.91,-14.099032100000041,42.608711290000016,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.92,-15.27497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.93,-16.57497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.94,-16.983689040000026,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.95,-15.466188880000043,42.627723610000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.96,-16.203734080000064,43.365268810000025,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.97,-16.493734080000067,43.30526881000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.98,-17.77871701000008,44.65025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,0.99,-17.75901266000004,44.59025174000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.58,1.0,-18.61326114000007,45.70450022000003,75
mlp_h88_e500_gt1_wd2e4,343,20,0.59,0.9,-12.81404917000003,41.32372836000001,75
mlp_h88_e500_gt1_wd2e4,343,20,0.59,0.91,-14.099032100000041,42.608711290000016,75
mlp_h88_e500_gt1_wd2e4,343,20,0.59,0.92,-15.27497073000006,42.68772361000002,75
mlp_h88_e500_gt1_wd2e4,343,20,0.59,0.93,-16.57497073000006,42.68772361000002,75
