variant,seed,target_gt,hidden,epochs,alpha,top_k,gap_min,gap_max,threshold,alloc,ret_pct,dd_pct,trades
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.026,0.6,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.026,0.6,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.026,0.65,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.026,0.65,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.55,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.55,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.6,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.6,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.65,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.001,0.0265,0.65,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.55,0.998,-15.17598371000004,46.750029746519125,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.55,0.9998,-19.399058810000014,48.10684214731677,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.6,0.998,-15.17598371000004,46.750029746519125,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.6,0.9998,-19.399058810000014,48.10684214731677,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.65,0.998,-15.17598371000004,46.750029746519125,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.025,0.65,0.9998,-19.399058810000014,48.10684214731677,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.55,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.55,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.6,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.6,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.65,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0255,0.65,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.55,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.55,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.6,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.6,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.65,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.026,0.65,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.55,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.55,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.6,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.6,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.65,0.998,-12.235983709999998,47.36601753830767,66
mlp_h56_e320_gt1,420,0.01,56,320,14,4,-0.0005,0.0265,0.65,0.9998,-12.849058810000024,45.862571963013394,66
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.55,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.55,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.6,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.6,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.65,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.025,0.65,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0255,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.026,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0015,0.0265,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.55,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.55,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.6,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.6,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.65,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.025,0.65,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0255,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.026,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.001,0.0265,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.55,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.55,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.6,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.6,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.65,0.998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.025,0.65,0.9998,-30.826683180000035,64.44263364524014,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0255,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.026,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.55,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.55,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.6,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.6,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.65,0.998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,2,-0.0005,0.0265,0.65,0.9998,-18.205775980000038,58.72971388335992,52
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.55,0.998,-29.676742680000025,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.55,0.9998,-29.83674268000003,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.6,0.998,-29.676742680000025,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.6,0.9998,-29.83674268000003,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.65,0.998,-29.676742680000025,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.025,0.65,0.9998,-29.83674268000003,57.973811522725896,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.55,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.55,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.6,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.6,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.65,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0255,0.65,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.55,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.55,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.6,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.6,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.65,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.026,0.65,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.55,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.55,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.6,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.6,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.65,0.998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0015,0.0265,0.65,0.9998,-28.046742680000026,56.7271622579142,61
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.55,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.55,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.6,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.6,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.65,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.025,0.65,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0255,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.026,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.001,0.0265,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.55,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.55,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.6,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.6,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.65,0.998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.025,0.65,0.9998,-30.646742680000028,58.96973803036876,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0255,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.026,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.55,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.55,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.6,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.6,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.65,0.998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,3,-0.0005,0.0265,0.65,0.9998,-27.936742680000027,57.723088765557065,60
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.55,0.998,-27.767749840000068,56.60941836811708,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.55,0.9998,-32.01259107000005,59.03216850894402,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.6,0.998,-27.767749840000068,56.60941836811708,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.6,0.9998,-32.01259107000005,59.03216850894402,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.65,0.998,-27.767749840000068,56.60941836811708,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.025,0.65,0.9998,-32.01259107000005,59.03216850894402,64
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.55,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.55,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.6,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.6,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.65,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0255,0.65,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.55,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.55,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.6,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.6,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.65,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.026,0.65,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.55,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.55,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.6,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.6,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.65,0.998,-26.61774984000006,53.14719587216763,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.0015,0.0265,0.65,0.9998,-28.822591070000048,54.27682676751946,66
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.55,0.998,-25.677749840000075,56.57465709807743,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.55,0.9998,-29.162591070000055,58.997407238904366,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.6,0.998,-25.677749840000075,56.57465709807743,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.6,0.9998,-29.162591070000055,58.997407238904366,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.65,0.998,-25.677749840000075,56.57465709807743,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.025,0.65,0.9998,-29.162591070000055,58.997407238904366,63
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.0255,0.55,0.998,-23.477749840000094,53.112434602127976,65
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.0255,0.55,0.9998,-24.812591070000046,54.24206549747981,65
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.0255,0.6,0.998,-23.477749840000094,53.112434602127976,65
mlp_h56_e320_gt1,420,0.01,56,320,15,4,-0.001,0.0255,0.6,0.9998,-24.812591070000046,54.24206549747981,65
