threshold,alloc,ret_pct,dd_pct,trades
0.5902,0.9775,1172.787170642793,16.34331474115987,76
0.5902,0.97755,1172.787170642793,16.34331474115987,76
0.5902,0.9776,1172.787170642793,16.34331474115987,76
0.5902,0.97765,1173.3504205457373,16.29853634228249,76
0.5902,0.9777,1173.136068045738,16.29853634228249,76
0.5902,0.97775,1173.2348880457378,16.29853634228249,76
0.5902,0.9778,1173.2348880457378,16.29853634228249,76
0.5902,0.97785,1173.2348880457378,16.29853634228249,76
0.5902,0.9779,1173.2348880457378,16.29853634228249,76
0.5902,0.97795,1173.2348880457378,16.29853634228249,76
0.5902,0.978,1173.2348880457378,16.29853634228249,76
0.5902,0.97805,1215.0301911160745,16.105007306170315,76
0.5902,0.9781,1215.6017511160749,16.105007306170315,76
0.5902,0.97815,1215.6017511160749,16.105007306170315,76
0.5902,0.9782,1215.1605211160747,16.105007306170315,76
0.5902,0.97825,1215.1605211160747,16.105007306170315,76
0.5902,0.9783,1215.1605211160747,16.105007306170315,76
0.5902,0.97835,1215.1605211160747,16.105007306170315,76
0.5902,0.9784,1215.1605211160747,16.105007306170315,76
0.5902,0.97845,1215.1605211160747,16.105007306170315,76
0.5902,0.9785,1215.0800361160752,16.105007306170315,76
0.5902,0.97855,1215.9133961160746,16.105007306170315,76
0.5902,0.9786,1215.9133961160746,16.105007306170315,76
0.5902,0.97865,1215.9133961160746,16.105007306170315,76
0.5902,0.9787,1215.9133961160746,16.105007306170315,76
0.5902,0.97875,1215.9133961160746,16.105007306170315,76
0.5902,0.9788,1214.677386116075,16.105367895425342,76
0.5902,0.97885,1215.5107461160744,16.105007306170315,76
0.5902,0.9789,1215.5107461160744,16.105007306170315,76
0.5902,0.97895,1215.5107461160744,16.105007306170315,76
0.5902,0.979,1215.5107461160744,16.105007306170315,76
0.5902,0.97905,1215.5107461160744,16.105007306170315,76
0.5902,0.9791,1215.5107461160744,16.105007306170315,76
0.5902,0.97915,1215.5107461160744,16.105007306170315,76
0.5902,0.9792,1215.2389688117744,16.366719835432683,76
0.5902,0.97925,1215.2389688117744,16.366719835432683,76
0.5902,0.9793,1215.2389688117744,16.366719835432683,76
0.5902,0.97935,1215.2389688117744,16.366719835432683,76
0.5902,0.9794,1215.2389688117744,16.366719835432683,76
