seed,score_base_start,alpha,threshold,alloc,gap_min,gap_max,max_broken_rate,min_red_rate,max_limit_down,max_pullback,ret_pct,dd_pct,trades
420,2024-07-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2024-07-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-64.87185041,65.69573064419592,57
420,2024-07-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-70.89484166999999,71.5774613052812,54
420,2024-07-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-61.63185040999999,62.5317201850613,57
420,2024-07-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-68.62484167,70.6777282913684,54
420,2025-01-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-60.358476129999985,64.56997508456128,55
420,2025-01-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-65.86639341,69.4927335310462,54
420,2025-01-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.708811569999966,64.36261137062196,55
420,2025-01-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-55.92639341000001,67.97154200371372,54
420,2025-01-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-60.518476129999975,64.71297675132517,55
420,2025-01-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.02639341,69.63573519781009,54
420,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.86881156999997,64.50561303738586,55
420,2025-01-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-56.08639341,68.11454367047762,54
420,2025-01-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-60.358476129999985,64.56997508456128,55
420,2025-01-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-65.86639341,69.4927335310462,54
420,2025-01-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.708811569999966,64.36261137062196,55
420,2025-01-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-55.92639341000001,67.97154200371372,54
420,2025-01-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-60.518476129999975,64.71297675132517,55
420,2025-01-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.02639341,69.63573519781009,54
420,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.86881156999997,64.50561303738586,55
420,2025-01-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-56.08639341,68.11454367047762,54
420,2025-01-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-60.358476129999985,64.56997508456128,55
420,2025-01-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-65.86639341,69.4927335310462,54
420,2025-01-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.708811569999966,64.36261137062196,55
420,2025-01-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-55.92639341000001,67.97154200371372,54
420,2025-01-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-60.518476129999975,64.71297675132517,55
420,2025-01-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.02639341,69.63573519781009,54
420,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.86881156999997,64.50561303738586,55
420,2025-01-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-56.08639341,68.11454367047762,54
420,2025-01-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-60.358476129999985,64.56997508456128,55
420,2025-01-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-65.86639341,69.4927335310462,54
420,2025-01-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.708811569999966,64.36261137062196,55
420,2025-01-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-55.92639341000001,67.97154200371372,54
420,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-60.518476129999975,64.71297675132517,55
420,2025-01-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.02639341,69.63573519781009,54
420,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.86881156999997,64.50561303738586,55
420,2025-01-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-56.08639341,68.11454367047762,54
420,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-60.358476129999985,64.56997508456128,55
420,2025-01-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-65.86639341,69.4927335310462,54
420,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.708811569999966,64.36261137062196,55
420,2025-01-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-55.92639341000001,67.97154200371372,54
420,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-60.518476129999975,64.71297675132517,55
420,2025-01-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-66.02639341,69.63573519781009,54
420,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-51.86881156999997,64.50561303738586,55
420,2025-01-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-56.08639341,68.11454367047762,54
420,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.94780524999997,71.35301704568415,55
420,2025-01-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.22538708999998,77.85743162775015,54
420,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.34814068999997,70.3061181454958,56
420,2025-01-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.53572252999999,76.64995565544676,54
420,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-68.10780524999997,71.49601871244803,55
420,2025-01-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.38538709,78.00043329451402,54
420,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.50814068999998,70.44911981225968,56
420,2025-01-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.69572252999998,76.79295732221065,54
420,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.94780524999997,71.35301704568415,55
420,2025-01-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.22538708999998,77.85743162775015,54
420,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.34814068999997,70.3061181454958,56
420,2025-01-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.53572252999999,76.64995565544676,54
420,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-68.10780524999997,71.49601871244803,55
420,2025-01-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.38538709,78.00043329451402,54
420,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.50814068999998,70.44911981225968,56
420,2025-01-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.69572252999998,76.79295732221065,54
420,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.94780524999997,71.35301704568415,55
420,2025-01-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.22538708999998,77.85743162775015,54
420,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.34814068999997,70.3061181454958,56
420,2025-01-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.53572252999999,76.64995565544676,54
420,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-68.10780524999997,71.49601871244803,55
420,2025-01-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.38538709,78.00043329451402,54
420,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.50814068999998,70.44911981225968,56
420,2025-01-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.69572252999998,76.79295732221065,54
420,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.94780524999997,71.35301704568415,55
420,2025-01-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.22538708999998,77.85743162775015,54
420,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.34814068999997,70.3061181454958,56
420,2025-01-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.53572252999999,76.64995565544676,54
420,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-68.10780524999997,71.49601871244803,55
420,2025-01-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.38538709,78.00043329451402,54
420,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.50814068999998,70.44911981225968,56
420,2025-01-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.69572252999998,76.79295732221065,54
420,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-67.94780524999997,71.35301704568415,55
420,2025-01-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-75.22538708999998,77.85743162775015,54
420,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.34814068999997,70.3061181454958,56
420,2025-01-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.53572252999999,76.64995565544676,54
420,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-68.10780524999997,71.49601871244803,55
420,2025-01-01,15,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-75.38538709,78.00043329451402,54
420,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-65.50814068999998,70.44911981225968,56
420,2025-01-01,15,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-73.69572252999998,76.79295732221065,54
420,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-01-01,16,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-01-01,16,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-01-01,16,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-01-01,16,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-01-01,16,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-01-01,16,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-01-01,16,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-01-01,16,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-01-01,16,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-01-01,16,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-01-01,16,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-01-01,16,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-01-01,16,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-01-01,16,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-01-01,16,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-01-01,16,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-01-01,16,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-01-01,16,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-01-01,16,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-01-01,16,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-66.43965102999998,70.00508850070302,56
420,2025-07-01,14,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.21572253,75.167512574749,54
420,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.589651029999985,68.06412938024603,56
420,2025-07-01,14,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.02572253,73.60223263254156,54
420,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.59965102999998,70.1480901674669,56
420,2025-07-01,14,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.29572252999998,75.23901340813094,54
420,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.749651029999974,68.20713104700992,56
420,2025-07-01,14,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.10572252999998,73.67373346592349,54
420,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-66.43965102999998,70.00508850070302,56
420,2025-07-01,14,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.21572253,75.167512574749,54
420,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.589651029999985,68.06412938024603,56
420,2025-07-01,14,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.02572253,73.60223263254156,54
420,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.59965102999998,70.1480901674669,56
420,2025-07-01,14,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.29572252999998,75.23901340813094,54
420,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.749651029999974,68.20713104700992,56
420,2025-07-01,14,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.10572252999998,73.67373346592349,54
420,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-66.43965102999998,70.00508850070302,56
420,2025-07-01,14,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.21572253,75.167512574749,54
420,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.589651029999985,68.06412938024603,56
420,2025-07-01,14,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.02572253,73.60223263254156,54
420,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.59965102999998,70.1480901674669,56
420,2025-07-01,14,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.29572252999998,75.23901340813094,54
420,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.749651029999974,68.20713104700992,56
420,2025-07-01,14,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.10572252999998,73.67373346592349,54
420,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-66.43965102999998,70.00508850070302,56
420,2025-07-01,14,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.21572253,75.167512574749,54
420,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.589651029999985,68.06412938024603,56
420,2025-07-01,14,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.02572253,73.60223263254156,54
420,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.59965102999998,70.1480901674669,56
420,2025-07-01,14,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.29572252999998,75.23901340813094,54
420,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.749651029999974,68.20713104700992,56
420,2025-07-01,14,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.10572252999998,73.67373346592349,54
420,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-66.43965102999998,70.00508850070302,56
420,2025-07-01,14,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-72.21572253,75.167512574749,54
420,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.589651029999985,68.06412938024603,56
420,2025-07-01,14,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.02572253,73.60223263254156,54
420,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-66.59965102999998,70.1480901674669,56
420,2025-07-01,14,0.66,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-72.29572252999998,75.23901340813094,54
420,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-63.749651029999974,68.20713104700992,56
420,2025-07-01,14,0.66,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-70.10572252999998,73.67373346592349,54
420,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-07-01,15,0.58,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-07-01,15,0.58,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-07-01,15,0.58,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-07-01,15,0.58,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-07-01,15,0.6,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-07-01,15,0.6,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-07-01,15,0.6,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-07-01,15,0.6,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-07-01,15,0.62,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-07-01,15,0.62,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-07-01,15,0.62,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-07-01,15,0.62,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-07-01,15,0.64,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-07-01,15,0.64,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
420,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.412,0.287,10,0.065,-74.79719664999999,75.38829216082937,55
420,2025-07-01,15,0.64,0.9998,-0.001,0.0255,0.406,0.236,10,0.1,-81.38712828999999,81.82366643056457,53
420,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.46753208999999,74.41076300461336,55
420,2025-07-01,15,0.64,0.9998,-0.0005,0.0265,0.406,0.236,10,0.1,-80.65712828999997,81.11078753082128,53
420,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.412,0.287,10,0.065,-74.71719664999998,75.31016844578899,55
420,2025-07-01,15,0.66,0.998,-0.001,0.0255,0.406,0.236,10,0.1,-81.22712828999998,81.66741900048386,53
420,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.412,0.287,10,0.065,-72.38753208999998,74.332639289573,55
420,2025-07-01,15,0.66,0.998,-0.0005,0.0265,0.406,0.236,10,0.1,-77.54813460999999,79.2748802273728,54
