操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2026-01-08,09:30:00,002718,友邦吊顶,buy,48.700,"model=mlp_h88_e500_gt1_wd2e4, alpha=15; score>=threshold; gap_filter=[-0.10%, 2.55%], max_board=None; risk_profile=custom (broken<=41.20%, red>=28.70%, limit_down<=10, pullback<=6.50%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",242977.15
2026-01-09,15:00:00,002718,友邦吊顶,sell,51.510,T+2收盘回撤5.77%>-5%，T+2收盘卖出 (no intraday-high optimization).,256683.05
2026-01-22,09:30:00,000036,华联控股,buy,6.300,"model=mlp_h88_e500_gt1_wd2e4, alpha=15; score>=threshold; gap_filter=[-0.10%, 2.55%], max_board=None; risk_profile=custom (broken<=41.20%, red>=28.70%, limit_down<=10, pullback<=6.50%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",256618.95
2026-01-23,15:00:00,000036,华联控股,sell,6.990,T+2收盘回撤10.95%>-5%，T+2收盘卖出 (no intraday-high optimization).,284630.83
2026-02-04,09:30:00,000039,中集集团,buy,10.550,"model=mlp_h88_e500_gt1_wd2e4, alpha=15; score>=threshold; gap_filter=[-0.10%, 2.55%], max_board=None; risk_profile=custom (broken<=41.20%, red>=28.70%, limit_down<=10, pullback<=6.50%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",284559.88
2026-02-05,15:00:00,000039,中集集团,sell,11.290,T+2收盘回撤7.01%>-5%，T+2收盘卖出 (no intraday-high optimization).,304389.95
2026-02-09,09:30:00,000056,皇庭国际,buy,2.310,"model=mlp_h88_e500_gt1_wd2e4, alpha=15; score>=threshold; gap_filter=[-0.10%, 2.55%], max_board=None; risk_profile=custom (broken<=41.20%, red>=28.70%, limit_down<=10, pullback<=6.50%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",304313.90
2026-02-10,15:00:00,000056,皇庭国际,sell,2.410,T+2收盘回撤4.33%>-5%，T+2收盘卖出 (no intraday-high optimization).,317404.55
2026-02-26,09:30:00,600545,卓郎智能,buy,3.400,"model=mlp_h88_e500_gt1_wd2e4, alpha=15; score>=threshold; gap_filter=[-0.10%, 2.55%], max_board=None; risk_profile=custom (broken<=41.20%, red>=28.70%, limit_down<=10, pullback<=6.50%); capital_use=100%; T signal -> T+1 open buy, limit-up open is unfilled.",317325.24
2026-02-27,15:00:00,600545,卓郎智能,sell,3.420,T+2收盘回撤0.59%>-5%，T+2收盘卖出 (no intraday-high optimization).,319111.47
