strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2023-08-17,2023-08-18,2023-08-21,000982,中银绒业,1,1.0,0.5977281024265925,2,2.06,1.87,5.0,5.0,-865.0,-0.09326145552560647,8438.229801000009,T+2收盘上涨-9.22%未触发延长，T+2收盘卖出
score_rawprob,2023-11-02,2023-11-03,2023-11-06,002505,鹏都农牧,1,0.9999999999935354,0.49683954298429794,1,1.85,1.86,5.0,5.0,35.0,0.004201680672268907,8473.229801000009,T+2收盘上涨0.54%未触发延长，T+2收盘卖出
score_rawprob,2023-12-21,2023-12-22,2023-12-25,600321,正源股份,1,0.9999999892593933,0.4688593107618033,1,1.89,1.81,5.0,5.0,-362.0,-0.04350438649200817,8111.229801000009,T+2收盘上涨-4.23%未触发延长，T+2收盘卖出
score_rawprob,2024-01-10,2024-01-11,2024-01-12,000982,中银绒业,1,0.9999999999989844,0.5046809446657854,1,1.52,1.61,5.0,5.0,467.0,0.05793325890088078,8578.229801000009,T+2收盘上涨5.92%未触发延长，T+2收盘卖出
score_rawprob,2024-01-15,2024-01-16,2024-01-17,000861,海印股份,1,1.0,0.6570692678309173,1,2.22,2.11,5.0,5.0,-428.0000000000009,-0.05070489278521513,8150.229801000008,T+2收盘上涨-4.95%未触发延长，T+2收盘卖出
score_rawprob,2024-02-21,2024-02-22,2024-02-26,600321,正源股份,1,0.9999999999999959,0.530667734678649,1,1.16,1.39,5.0,5.0,1600.000000000001,0.19692307692307706,9750.229801000009,T+2收盘上涨12.07%>=6%，延长到T+3收盘卖出
score_rawprob,2024-04-26,2024-04-29,2024-05-06,002505,鹏都农牧,1,1.0,0.7056604098379661,1,1.0,1.07,5.0,5.0,669.0,0.06893353941267388,10419.229801000009,T+2收盘上涨8.00%>=6%，延长到T+3收盘卖出
score_rawprob,2024-05-27,2024-05-28,2024-05-29,002505,鹏都农牧,1,0.9999999999999997,0.5439801164734878,1,0.98,0.91,5.0,5.0,-752.0,-0.07235639372654672,9667.229801000009,T+2收盘上涨-7.14%未触发延长，T+2收盘卖出
score_rawprob,2024-05-30,2024-05-31,2024-06-03,000982,中银绒业,1,0.09356822187944247,0.2285724750526079,1,0.71,0.64,5.0,5.0,-962.0,-0.09957561329054963,8705.229801000009,T+2收盘上涨-9.86%未触发延长，T+2收盘卖出
score_rawprob,2024-06-04,2024-06-05,2024-06-06,600297,广汇汽车,1,0.9999999999999993,0.5400495878454469,1,1.4,1.22,5.0,5.0,-1126.0,-0.1296488198042602,7579.229801000009,T+2收盘上涨-12.86%未触发延长，T+2收盘卖出
score_rawprob,2024-06-13,2024-06-14,2024-06-17,002505,鹏都农牧,1,0.9999999999999989,0.5367852810407651,1,0.83,0.8,5.0,5.0,-283.0,-0.037443768192643556,7296.229801000009,T+2收盘上涨-3.61%未触发延长，T+2收盘卖出
score_rawprob,2024-06-18,2024-06-19,2024-06-20,000861,海印股份,1,1.0,0.588498944023094,1,1.24,1.18,5.0,5.0,-358.0,-0.04974294845074337,6938.229801000009,T+2收盘上涨-4.84%未触发延长，T+2收盘卖出
