操作日期,操作时间,股票代码,股票名称,操作（买or卖）,操作价格,操作原因,总资产
2025-12-24,09:30:00,000566,海南海药,buy,8.620,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13888.52
2025-12-25,15:00:00,000566,海南海药,sell,8.100,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13259.52
2025-12-29,09:30:00,000688,国城矿业,buy,29.050,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13254.52
2025-12-30,15:00:00,000688,国城矿业,sell,26.860,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,12592.52
2026-01-05,09:30:00,603667,五洲新春,buy,69.000,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",12587.52
2026-01-06,15:00:00,603667,五洲新春,sell,77.490,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,13431.52
2026-01-08,09:30:00,002774,快意电梯,buy,12.350,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",13426.52
2026-01-09,15:00:00,002774,快意电梯,sell,14.950,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,15501.52
2026-01-15,09:30:00,603179,新泉股份,buy,93.000,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",15496.52
2026-01-16,15:00:00,603179,新泉股份,sell,99.770,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16168.52
2026-01-22,09:30:00,002165,红宝丽,buy,9.600,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16163.52
2026-01-23,15:00:00,002165,红宝丽,sell,9.910,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16561.52
2026-01-30,09:30:00,600215,派斯林,buy,7.860,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16556.52
2026-02-02,15:00:00,600215,派斯林,sell,7.650,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,16215.52
2026-02-05,09:30:00,603618,杭电股份,buy,11.780,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",16210.52
2026-02-06,15:00:00,603618,杭电股份,sell,13.710,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,18328.52
2026-02-12,09:30:00,002323,雅博股份,buy,2.360,"model=mlp_h48_e300_gt0, alpha=5; score>=threshold; gap_filter=[-2.00%, 3.00%], max_board=None; risk_profile=strict (broken<=40.00%, red>=28.00%, limit_down<=15, pullback<=8.00%); capital_use=80%; T signal -> T+1 open buy, limit-up open is unfilled.",18323.52
2026-02-13,15:00:00,002323,雅博股份,sell,2.360,固定规则：T+2收盘卖出（买入后第1个可卖日） (no intraday-high optimization).,18318.52
