strategy,signal_date,buy_date,sell_date,stock_code,stock_name,pick_rank,score,raw_prob,board_count,buy_price,sell_price,buy_fee,sell_fee,pnl,pnl_pct,equity_after,sell_logic
score_rawprob,2025-09-22,2025-09-23,2025-09-24,002059,云南旅游,1,0.9999992758954154,0.44719164259346716,4,7.8,6.55,6.24,5.24,-4011.480000000003,-0.16067617710956889,21032.100233590994,T+2收盘上涨-16.03%未触发延长，T+2收盘卖出
score_rawprob,2025-09-25,2025-09-26,2025-09-29,605358,立昂微,1,0.9999999999985624,0.5031010767683995,3,35.1,33.15,5.0,5.0,-985.0,-0.05610937054970094,20047.100233590994,T+2收盘上涨-5.56%未触发延长，T+2收盘卖出
score_rawprob,2025-10-09,2025-10-10,2025-10-14,688691,灿芯股份,1,0.9999999992826496,0.4801267080793746,1,125.0,143.9,5.0,5.0,1880.0,0.15033986405437824,21927.100233590994,T+2收盘上涨15.20%>=6%，延长到T+3收盘卖出
score_rawprob,2025-10-15,2025-10-16,2025-10-17,600960,渤海汽车,1,0.9999998714882741,0.45612082384173475,1,6.72,5.74,5.376,5.0,-3146.376,-0.14627927839468705,18780.724233590994,T+2收盘上涨-14.58%未触发延长，T+2收盘卖出
score_rawprob,2025-10-20,2025-10-21,2025-10-23,603933,睿能科技,1,0.9999999999991692,0.5052527487817621,3,20.5,21.09,5.0,5.0,521.0,0.02823083175291249,19301.724233590994,T+2收盘上涨14.29%>=6%，延长到T+3收盘卖出
score_rawprob,2025-10-24,2025-10-27,2025-10-28,002678,珠江钢琴,1,1.0,0.713265980196498,3,6.83,5.52,5.0,5.0,-3678.000000000002,-0.1922735114224477,15623.724233590992,T+2收盘上涨-19.18%未触发延长，T+2收盘卖出
score_rawprob,2025-10-29,2025-10-30,2025-11-03,603067,振华股份,1,0.9999903839918315,0.4308154687801779,1,22.4,25.51,5.0,5.0,1856.0000000000018,0.138043882484195,17479.724233590994,T+2收盘上涨8.04%>=6%，延长到T+3收盘卖出
score_rawprob,2025-11-04,2025-11-05,2025-11-06,000572,海马汽车,1,0.9999999999891382,0.4946744360765132,3,8.7,9.0,5.0,5.0,590.0,0.03389830508474576,18069.724233590994,T+2收盘上涨3.45%未触发延长，T+2收盘卖出
score_rawprob,2025-11-07,2025-11-10,2025-11-12,002196,方正电机,1,0.9999993896146343,0.44814363600208335,2,14.01,16.92,5.0,5.076000000000001,3481.9240000000027,0.20704786822857837,21551.648233590997,T+2收盘上涨14.06%>=6%，延长到T+3收盘卖出
score_rawprob,2025-11-17,2025-11-18,2025-11-19,300560,中富通,1,0.99973663716617,0.40634483179904934,2,22.58,22.91,5.0805,5.15475,286.76474999999846,0.014107522720736922,21838.412983590995,T+2收盘上涨1.46%未触发延长，T+2收盘卖出
score_rawprob,2025-11-20,2025-11-21,2025-11-25,000798,中水渔业,1,0.9999999999000698,0.4871213588559938,5,13.74,14.94,5.1525,5.6025,1789.244999999999,0.08679271230227373,23627.657983590994,T+2收盘上涨20.82%>=6%，延长到T+3收盘卖出
score_rawprob,2025-11-26,2025-11-27,2025-11-28,000070,特发信息,1,0.9999988496901221,0.4449087274882053,4,13.58,14.01,5.7715000000000005,5.95425,719.2742500000022,0.031148508896340077,24346.932233590996,T+2收盘上涨3.17%未触发延长，T+2收盘卖出
score_rawprob,2025-12-01,2025-12-02,2025-12-04,002519,银河电子,1,0.9999999814800755,0.46638664747530295,2,5.55,5.98,5.9662500000000005,6.428500000000001,1836.6052500000005,0.07693887338976069,26183.537483590997,T+2收盘上涨17.48%>=6%，延长到T+3收盘卖出
score_rawprob,2025-12-05,2025-12-08,2025-12-10,603386,骏亚科技,1,0.9999999999955534,0.49873039591151636,3,16.7,18.14,6.2625,6.8025,2146.9349999999977,0.08568456688223144,28330.472483590995,T+2收盘上涨20.66%>=6%，延长到T+3收盘卖出
score_rawprob,2025-12-11,2025-12-12,2025-12-15,002235,安妮股份,1,0.9999999999999968,0.5317867672155956,4,13.02,13.0,6.835500000000001,6.825,-55.660500000001775,-0.0020352054843432647,28274.811983590993,T+2收盘上涨-0.15%未触发延长，T+2收盘卖出
score_rawprob,2025-12-16,2025-12-17,2025-12-18,002792,通宇通讯,1,0.9999876045714137,0.42892000591072976,2,35.21,32.43,7.042,6.486,-2237.528000000002,-0.07941524985126915,26037.28398359099,T+2收盘上涨-7.90%未触发延长，T+2收盘卖出
score_rawprob,2025-12-22,2025-12-23,2025-12-25,002361,神剑股份,1,0.999999993560313,0.47122945643709185,3,9.88,11.97,6.4220000000000015,7.7805,5419.797499999997,0.21093284371214874,31457.081483590988,T+2收盘上涨10.12%>=6%，延长到T+3收盘卖出
score_rawprob,2025-12-26,2025-12-29,2025-12-30,001309,德明利,1,0.99999965724794,0.45129188954719335,1,239.2,240.67,5.98,6.01675,135.00325000000157,0.005642537944109356,31592.08473359099,T+2收盘上涨0.61%未触发延长，T+2收盘卖出
score_rawprob,2025-12-31,2026-01-05,2026-01-06,603278,大业股份,1,1.0,0.5647374374603545,6,16.21,16.54,7.69975,7.8565000000000005,611.4437499999985,0.019847752435734327,32203.528483590988,T+2收盘上涨2.04%未触发延长，T+2收盘卖出
score_rawprob,2026-01-07,2026-01-08,2026-01-12,002202,金风科技,1,0.9999999999999923,0.5267374620786777,2,26.0,35.13,7.8,10.539,10937.661000000004,0.3504784380827871,43141.18948359099,T+2收盘上涨22.85%>=6%，延长到T+3收盘卖出
score_rawprob,2026-01-13,2026-01-14,2026-01-15,301378,通达海,1,1.0,0.6094839219504455,2,44.97,46.62,10.11825,10.4895,1464.3922499999971,0.03617291140857207,44605.58173359099,T+2收盘上涨3.67%未触发延长，T+2收盘卖出
score_rawprob,2026-01-16,2026-01-19,2026-01-20,002119,康强电子,1,0.9999999999999963,0.5312952289223848,2,23.03,23.91,10.93925,11.35725,1649.703499999996,0.03769205332188437,46255.285233590985,T+2收盘上涨3.82%未触发延长，T+2收盘卖出
score_rawprob,2026-01-21,2026-01-22,2026-01-23,688047,龙芯中科,1,0.9999841553719366,0.42708399550347814,1,198.0,193.0,9.9,9.65,-1019.5500000000029,-0.025739777176917965,45235.73523359098,T+2收盘上涨-2.53%未触发延长，T+2收盘卖出
score_rawprob,2026-01-26,2026-01-27,2026-01-29,601212,白银有色,1,0.9999993024725543,0.44734878876106043,5,11.41,15.19,11.12475,14.81025,14716.064999999995,0.3306228657559535,59951.80023359098,T+2收盘上涨21.03%>=6%，延长到T+3收盘卖出
score_rawprob,2026-01-30,2026-02-02,2026-02-04,002491,通鼎互联,1,1.0,0.563856881999808,1,8.42,9.34,14.945500000000001,16.578500000000002,6500.476000000002,0.10870916475156749,66452.27623359098,T+2收盘上涨9.86%>=6%，延长到T+3收盘卖出
score_rawprob,2026-02-05,2026-02-06,2026-02-10,002506,协鑫集成,1,0.9999999854782347,0.46754197476995496,2,4.01,5.26,16.54125,21.6975,20586.76125000001,0.3110650018293433,87039.03748359099,T+2收盘上涨25.69%>=6%，延长到T+3收盘卖出
score_rawprob,2026-02-11,2026-02-12,2026-02-13,301526,国际复材,1,0.9999997689643041,0.45323164344327516,1,11.5,12.66,21.5625,23.7375,8654.699999999997,0.10031926800908465,95693.73748359099,T+2收盘上涨10.09%未触发延长，T+2收盘卖出
